Rk,Player,5 Best Seasons,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
1259,Wade Baldwin IV,-0.27,-1.35,,,,,,,,,,,,,,,,,,,,,
1260,Mark Blount,-0.27,-0.31,-0.48,-0.56,,,,,,,,,,,,,,,,,,,
1261,Juwan Howard,-0.28,-0.05,-0.15,-0.28,-0.33,-0.57,,,,,,,,,,,,,,,,,
1262,JT Thor,-0.28,-0.63,-0.75,,,,,,,,,,,,,,,,,,,,
1263,Eddie Griffin,-0.28,-1.39,,,,,,,,,,,,,,,,,,,,,
1264,Antonio McDyess,-0.28,0.13,-0.02,-0.13,-0.63,-0.75,-0.90,,,,,,,,,,,,,,,,
1265,Jonathan Isaac,-0.28,0.35,-0.07,-0.36,-1.32,,,,,,,,,,,,,,,,,,
1266,Michael Olowokandi,-0.28,-1.42,,,,,,,,,,,,,,,,,,,,,
1267,Markelle Fultz,-0.29,0.70,0.14,-0.05,-1.01,-1.22,-1.32,-1.66,,,,,,,,,,,,,,,
1268,Oleksiy Pecherov,-0.29,-0.57,-0.87,,,,,,,,,,,,,,,,,,,,
1269,Kareem Rush,-0.29,-0.33,-1.11,,,,,,,,,,,,,,,,,,,,
1270,Rashad Vaughn,-0.29,-0.55,-0.91,,,,,,,,,,,,,,,,,,,,
1271,Brandon Davies,-0.29,-0.70,-0.76,,,,,,,,,,,,,,,,,,,,
1272,Cory Higgins,-0.30,-1.48,,,,,,,,,,,,,,,,,,,,,
1273,Elie Okobo,-0.30,-0.12,-1.36,,,,,,,,,,,,,,,,,,,,
1274,P.J. Brown,-0.30,-0.19,-1.29,,,,,,,,,,,,,,,,,,,,
1275,Tari Eason,-0.30,-0.49,-1.00,,,,,,,,,,,,,,,,,,,,
1276,Cole Anthony,-0.30,0.92,0.20,-0.59,-2.02,,,,,,,,,,,,,,,,,,
1277,Chris Singleton,-0.30,-0.40,-1.10,,,,,,,,,,,,,,,,,,,,
1278,Solomon Jones,-0.30,0.18,-0.06,-0.55,-1.08,,,,,,,,,,,,,,,,,,
1279,TyTy Washington Jr.,-0.30,-1.51,,,,,,,,,,,,,,,,,,,,,
1280,Treveon Graham,-0.30,0.17,-0.81,-0.86,,,,,,,,,,,,,,,,,,,
1281,Jeffery Taylor,-0.30,0.29,-0.31,-1.50,,,,,,,,,,,,,,,,,,,
1282,Paul Zipser,-0.31,-0.54,-0.99,,,,,,,,,,,,,,,,,,,,
1283,Marquis Teague,-0.31,-0.34,-1.20,,,,,,,,,,,,,,,,,,,,
1284,Isaiah Stewart,-0.31,-0.08,-0.18,-0.63,-0.66,,,,,,,,,,,,,,,,,,
1285,Lamar Stevens,-0.32,-0.10,-0.40,-0.47,-0.61,,,,,,,,,,,,,,,,,,
1286,Duane Washington Jr.,-0.32,0.09,-1.66,,,,,,,,,,,,,,,,,,,,
1287,Cody Martin,-0.32,1.10,-0.43,-0.46,-1.79,,,,,,,,,,,,,,,,,,
1288,Austin Daye,-0.32,0.62,0.12,0.10,-0.80,-1.62,,,,,,,,,,,,,,,,,
1289,Nickeil Alexander-Walker,-0.32,0.96,0.17,-0.29,-0.98,-1.46,,,,,,,,,,,,,,,,,
1290,Anthony Randolph,-0.32,0.03,-0.25,-0.32,-0.41,-0.65,-0.71,,,,,,,,,,,,,,,,
1291,Ricky Ledo,-0.32,-1.60,,,,,,,,,,,,,,,,,,,,,
1292,Josh Boone,-0.32,-0.01,-0.49,-0.51,-0.59,,,,,,,,,,,,,,,,,,
1293,Samardo Samuels,-0.32,-0.51,-1.09,,,,,,,,,,,,,,,,,,,,
1294,Tyshawn Taylor,-0.32,-0.60,-1.01,,,,,,,,,,,,,,,,,,,,
1295,Alexis Ajinca,-0.33,0.30,0.01,-0.55,-0.62,-0.77,,,,,,,,,,,,,,,,,
1296,Justin Reed,-0.33,-0.80,-0.85,,,,,,,,,,,,,,,,,,,,
1297,Talen Horton-Tucker,-0.33,-0.18,-0.44,-0.47,-0.55,,,,,,,,,,,,,,,,,,
1298,Earl Barron,-0.33,-1.66,,,,,,,,,,,,,,,,,,,,,
1299,Xavier Tillman,-0.33,0.38,0.26,-0.53,-1.78,,,,,,,,,,,,,,,,,,
1300,P.J. Washington,-0.34,0.83,-0.32,-0.41,-0.73,-1.04,,,,,,,,,,,,,,,,,
1301,Trent Forrest,-0.34,0.09,0.00,-0.84,-0.94,,,,,,,,,,,,,,,,,,
1302,Shelden Williams,-0.34,0.19,-0.25,-0.28,-0.65,-0.72,-0.73,,,,,,,,,,,,,,,,
1303,Joe Smith,-0.34,0.01,-0.30,-0.35,-0.48,-0.59,,,,,,,,,,,,,,,,,
1304,Dominic McGuire,-0.35,0.21,-0.58,-0.61,-0.74,,,,,,,,,,,,,,,,,,
1305,Shaedon Sharpe,-0.35,0.03,-1.76,,,,,,,,,,,,,,,,,,,,
1306,Juan Dixon,-0.35,0.40,-0.38,-0.41,-1.36,,,,,,,,,,,,,,,,,,
1307,Joel Anthony,-0.35,-0.17,-0.20,-0.62,-0.76,,,,,,,,,,,,,,,,,,
1308,Ashton Hagans,-0.35,-1.77,,,,,,,,,,,,,,,,,,,,,
1309,Donald Sloan,-0.35,0.72,-0.43,-0.61,-0.61,-0.84,,,,,,,,,,,,,,,,,
1310,Lavoy Allen,-0.35,0.07,-0.30,-0.43,-0.56,-0.56,-0.63,,,,,,,,,,,,,,,,
1311,Chris Webber,-0.35,-0.28,-1.49,,,,,,,,,,,,,,,,,,,,
1312,D.J. Wilson,-0.36,-0.48,-0.57,-0.73,,,,,,,,,,,,,,,,,,,
1313,Xavier Henry,-0.36,0.10,-0.52,-0.58,-0.79,,,,,,,,,,,,,,,,,,
1314,Jarell Martin,-0.36,-0.06,-0.12,-0.80,-0.83,,,,,,,,,,,,,,,,,,
1315,Donte Greene,-0.36,0.04,-0.13,-0.54,-1.19,,,,,,,,,,,,,,,,,,
1316,Tyler Ennis,-0.36,-0.01,-0.17,-0.30,-1.35,,,,,,,,,,,,,,,,,,
1317,Bruno Fernando,-0.37,-0.47,-0.54,-0.83,,,,,,,,,,,,,,,,,,,
1318,Chuma Okeke,-0.37,-0.34,-0.37,-0.41,-0.72,,,,,,,,,,,,,,,,,,
1319,Hamidou Diallo,-0.37,0.12,-0.08,-0.43,-0.44,-1.02,,,,,,,,,,,,,,,,,
1320,Isaiah Roby,-0.37,0.43,-0.85,-1.44,,,,,,,,,,,,,,,,,,,
1321,Brandon Goodwin,-0.38,-0.08,-0.66,-1.14,,,,,,,,,,,,,,,,,,,
1322,Kevin Porter Jr.,-0.38,0.38,0.13,-0.64,-1.77,,,,,,,,,,,,,,,,,,
1323,DeAndre' Bembry,-0.38,0.34,-0.03,-0.44,-0.56,-1.22,-1.69,,,,,,,,,,,,,,,,
1324,JaKarr Sampson,-0.38,0.17,-0.66,-0.68,-0.75,,,,,,,,,,,,,,,,,,
1325,Adam Morrison,-0.38,-0.78,-1.14,,,,,,,,,,,,,,,,,,,,
1326,Noah Vonleh,-0.39,0.01,-0.01,-0.57,-0.65,-0.71,,,,,,,,,,,,,,,,,
1327,Quinton Ross,-0.39,0.09,-0.32,-0.52,-0.56,-0.64,,,,,,,,,,,,,,,,,
1328,Dwayne Bacon,-0.39,0.71,-0.54,-0.66,-1.49,,,,,,,,,,,,,,,,,,
1329,Ziaire Williams,-0.40,0.36,-0.96,-1.39,,,,,,,,,,,,,,,,,,,
1330,Kwame Brown,-0.40,0.10,-0.18,-0.27,-0.64,-1.01,-1.05,,,,,,,,,,,,,,,,
1331,Antoine Walker,-0.40,0.51,-1.21,-1.30,,,,,,,,,,,,,,,,,,,
1332,Byron Mullens,-0.40,-0.05,-0.89,-1.07,,,,,,,,,,,,,,,,,,,
1333,Francisco Elson,-0.41,0.00,-0.17,-0.19,-0.48,-1.20,,,,,,,,,,,,,,,,,
1334,David Roddy,-0.41,-0.54,-1.50,,,,,,,,,,,,,,,,,,,,
1335,Stromile Swift,-0.41,-0.39,-0.70,-0.97,,,,,,,,,,,,,,,,,,,
1336,Dalano Banton,-0.42,-0.55,-0.72,-0.82,,,,,,,,,,,,,,,,,,,
1337,Ray McCallum,-0.42,-0.62,-0.67,-0.81,,,,,,,,,,,,,,,,,,,
1338,DeSagana Diop,-0.42,-0.35,-0.38,-0.42,-0.95,,,,,,,,,,,,,,,,,,
1339,Melvin Ely,-0.42,0.24,-0.52,-0.90,-0.93,,,,,,,,,,,,,,,,,,
1340,Jaden Ivey,-0.42,-0.72,-1.39,,,,,,,,,,,,,,,,,,,,
1341,Brian Skinner,-0.43,-0.36,-0.41,-0.50,-0.86,,,,,,,,,,,,,,,,,,
1342,Johnny Davis,-0.43,-1.01,-1.12,,,,,,,,,,,,,,,,,,,,
1343,Dillon Brooks,-0.43,-0.23,-0.29,-0.46,-0.58,-0.58,-0.80,-1.40,,,,,,,,,,,,,,,
1344,Jeremy Pargo,-0.44,-0.39,-1.80,,,,,,,,,,,,,,,,,,,,
1345,Saben Lee,-0.45,-0.23,-0.63,-1.39,,,,,,,,,,,,,,,,,,,
1346,Chandler Hutchison,-0.45,-0.29,-0.74,-1.21,,,,,,,,,,,,,,,,,,,
1347,Glen Davis,-0.45,-0.25,-0.26,-0.52,-0.60,-0.62,-0.64,-0.90,-1.04,,,,,,,,,,,,,,
1348,Joel Przybilla,-0.45,0.17,-0.21,-0.64,-0.71,-0.88,,,,,,,,,,,,,,,,,
1349,Rondae Hollis-Jefferson,-0.46,0.33,-0.09,-0.18,-0.75,-1.60,,,,,,,,,,,,,,,,,
1350,Miles Plumlee,-0.47,0.12,-0.26,-0.63,-0.76,-0.82,,,,,,,,,,,,,,,,,
1351,Malik Allen,-0.47,-0.24,-0.27,-0.54,-0.65,-0.67,,,,,,,,,,,,,,,,,
1352,Luguentz Dort,-0.48,1.04,-0.28,-0.43,-0.94,-1.76,,,,,,,,,,,,,,,,,
1353,Jerome Robinson,-0.48,-0.13,-0.40,-1.86,,,,,,,,,,,,,,,,,,,
1354,Darius Morris,-0.48,-0.45,-0.93,-1.02,,,,,,,,,,,,,,,,,,,
1355,R.J. Hampton,-0.48,-0.29,-0.51,-1.60,,,,,,,,,,,,,,,,,,,
1356,Anthony Bennett,-0.48,-0.28,-0.66,-1.47,,,,,,,,,,,,,,,,,,,
1357,Tre Mann,-0.49,-0.30,-0.74,-1.43,,,,,,,,,,,,,,,,,,,
1358,Johan Petro,-0.50,-0.12,-0.42,-0.63,-0.64,-0.66,-0.75,-0.99,-1.48,,,,,,,,,,,,,,
1359,Josh Hall,-0.50,-2.49,,,,,,,,,,,,,,,,,,,,,
1360,Sean May,-0.50,0.40,-0.53,-1.07,-1.29,,,,,,,,,,,,,,,,,,
1361,Omer Asik,-0.50,-0.30,-0.33,-0.57,-0.59,-0.72,-0.72,,,,,,,,,,,,,,,,
1362,Keon Johnson,-0.50,-0.91,-1.60,,,,,,,,,,,,,,,,,,,,
1363,Josh Giddey,-0.50,0.40,-0.39,-2.53,,,,,,,,,,,,,,,,,,,
1364,Jalen Suggs,-0.51,0.59,-0.24,-2.90,,,,,,,,,,,,,,,,,,,
1365,James Bouknight,-0.51,-0.92,-1.63,,,,,,,,,,,,,,,,,,,,
1366,Scoot Henderson,-0.51,-2.56,,,,,,,,,,,,,,,,,,,,,
1367,Sekou Doumbouya,-0.51,-1.28,-1.29,,,,,,,,,,,,,,,,,,,,
1368,Adreian Payne,-0.52,-0.96,-1.64,,,,,,,,,,,,,,,,,,,,
1369,Dragan Bender,-0.53,-0.45,-0.58,-0.71,-0.92,,,,,,,,,,,,,,,,,,
1370,Jamaal Magloire,-0.54,-0.50,-0.76,-1.45,,,,,,,,,,,,,,,,,,,
1371,Jared Jeffries,-0.55,-0.32,-0.43,-0.48,-0.64,-0.87,-1.12,-1.21,,,,,,,,,,,,,,,
1372,Bonzi Wells,-0.56,-0.57,-0.81,-1.44,,,,,,,,,,,,,,,,,,,
1373,Mario Hezonja,-0.57,0.20,-0.25,-0.35,-1.16,-1.31,,,,,,,,,,,,,,,,,
1374,Daishen Nix,-0.59,-0.97,-1.96,,,,,,,,,,,,,,,,,,,,
1375,Terrence Williams,-0.60,0.13,-0.06,-0.91,-2.15,,,,,,,,,,,,,,,,,,
1376,Hilton Armstrong,-0.60,0.03,-0.19,-0.66,-0.93,-1.25,,,,,,,,,,,,,,,,,
1377,Darko Milicic,-0.61,-0.09,-0.19,-0.67,-0.85,-1.24,-1.44,-1.63,,,,,,,,,,,,,,,
1378,Earl Clark,-0.61,0.32,-0.73,-0.80,-0.88,-0.96,,,,,,,,,,,,,,,,,
1379,Brandon Williams,-0.61,-3.06,,,,,,,,,,,,,,,,,,,,,
1380,Jeremy Sochan,-0.61,-1.39,-1.67,,,,,,,,,,,,,,,,,,,,
1381,Jason Collins,-0.62,-0.34,-0.65,-0.97,-1.14,,,,,,,,,,,,,,,,,,
1382,Michael Carter-Williams,-0.62,-0.19,-0.43,-0.63,-0.88,-0.97,-1.28,-2.17,-2.31,,,,,,,,,,,,,,
1383,Mardy Collins,-0.62,-0.61,-0.65,-0.81,-1.03,,,,,,,,,,,,,,,,,,
1384,Blake Wesley,-0.64,-0.25,-2.93,,,,,,,,,,,,,,,,,,,,
1385,Johnny O'Bryant III,-0.64,-0.76,-0.77,-1.66,,,,,,,,,,,,,,,,,,,
1386,Dennis Smith Jr.,-0.64,-0.05,-0.51,-0.67,-0.76,-1.23,-1.54,-1.74,,,,,,,,,,,,,,,
1387,Zach Collins,-0.65,-0.33,-0.36,-0.43,-1.05,-1.08,,,,,,,,,,,,,,,,,
1388,Cam Reddish,-0.66,-0.09,-0.18,-0.35,-1.24,-1.46,,,,,,,,,,,,,,,,,
1389,Reggie Evans,-0.67,-0.48,-0.59,-0.73,-0.76,-0.79,-0.94,-1.04,-1.43,-1.51,,,,,,,,,,,,,
1390,Precious Achiuwa,-0.68,-0.61,-0.70,-0.91,-1.19,,,,,,,,,,,,,,,,,,
1391,Justise Winslow,-0.69,-0.11,-0.54,-0.60,-0.68,-1.50,-1.71,-3.16,-3.27,,,,,,,,,,,,,,
1392,Dan Gadzuric,-0.69,-0.07,-0.47,-0.86,-0.96,-1.09,,,,,,,,,,,,,,,,,
1393,Ben Wallace,-0.70,-0.58,-0.67,-0.70,-0.76,-0.77,-1.12,-1.87,,,,,,,,,,,,,,,
1394,Josh Powell,-0.70,-0.38,-0.69,-0.75,-0.81,-0.88,,,,,,,,,,,,,,,,,
1395,Malik Rose,-0.74,-0.67,-0.95,-0.98,-1.10,,,,,,,,,,,,,,,,,,
1396,Lou Amundson,-0.75,-0.02,-0.40,-0.90,-0.92,-1.50,,,,,,,,,,,,,,,,,
1397,Larry Sanders,-0.76,-0.13,-0.72,-0.72,-1.01,-1.22,,,,,,,,,,,,,,,,,
1398,RJ Barrett,-0.76,0.66,-0.17,-0.91,-1.07,-2.32,,,,,,,,,,,,,,,,,
1399,Jarrett Culver,-0.78,-0.88,-1.38,-1.63,,,,,,,,,,,,,,,,,,,
1400,Thomas Robinson,-0.78,-0.44,-0.55,-0.72,-1.04,-1.15,,,,,,,,,,,,,,,,,
1401,Frank Ntilikina,-0.79,-0.23,-0.25,-0.48,-1.41,-1.56,,,,,,,,,,,,,,,,,
1402,Marquese Chriss,-0.81,-0.05,-0.51,-0.75,-1.23,-1.50,,,,,,,,,,,,,,,,,
1403,Tyrus Thomas,-0.82,-0.56,-0.79,-0.91,-0.92,-0.93,-1.27,-1.46,,,,,,,,,,,,,,,
1404,Emmanuel Mudiay,-0.83,-0.13,-0.42,-0.97,-1.10,-1.55,,,,,,,,,,,,,,,,,
1405,Darius Bazley,-0.92,-0.61,-0.68,-1.03,-2.29,,,,,,,,,,,,,,,,,,
1406,Theo Maledon,-0.93,0.11,-0.49,-1.67,-2.62,,,,,,,,,,,,,,,,,,
1407,Yi Jianlian,-1.01,-1.06,-1.20,-1.29,-1.52,,,,,,,,,,,,,,,,,,
1408,Josh Jackson,-1.02,0.02,-0.77,-1.19,-1.52,-1.65,,,,,,,,,,,,,,,,,
1409,Cade Cunningham,-1.07,-0.34,-2.00,-3.04,,,,,,,,,,,,,,,,,,,
1410,Tony Wroten,-1.08,-0.49,-0.84,-0.88,-3.17,,,,,,,,,,,,,,,,,,
1411,Aleksej Pokusevski,-1.09,-1.00,-1.39,-3.04,,,,,,,,,,,,,,,,,,,
1412,Desmond Mason,-1.11,-0.65,-1.59,-1.60,-1.69,,,,,,,,,,,,,,,,,,
1413,Killian Hayes,-1.80,-1.00,-1.56,-2.08,-4.34,,,,,,,,,,,,,,,,,,
